SS Rotterdam,RET,BSSROT--,SS Rotterdam,SS Rotterdam,,SS Rotterdam,,SS Rotterdam,
Charlois,RET,TCLS----,Charlois,Charlois,,Charlois,,Charlois,
Keizerswaard,RET,TKEIZW--,Keizerswaard,Keizerswaard,,Keizerswaard,,Keizerswaard,
DestinationName50,DataOwnerCode,DestinationCode,DestinationName16,DestinationName30,DestinationDetail16,DestinationName24,DestinationDetail19,DestinationName19,DestinationDisplay16
Charlois,RET,TCLS----,Charlois,Charlois,,Charlois,,Charlois,
Keizerswaard,RET,TKEIZW--,Keizerswaard,Keizerswaard,,Keizerswaard,,Keizerswaard,
Molenlaan,RET,TMOL---,Molenlaan,Molenlaan,,Molenlaan,,Molenlaan,
Marconiplein,RET,TMCP---,Marconiplein,Marconiplein,,Marconiplein,,Marconiplein,
Rotterdam Centraal,RET,TCS----,Rdam Centraal,Rotterdam Centraal,,Rotterdam Centraal,,Rotterdam Centraal,
Station Noord,RET,TSTNRD--,Station Noord,Station Noord,,Station Noord,,Station Noord,
Marconiplein,RET,TMCP---,Marconiplein,Marconiplein,,Marconiplein,,Marconiplein,
Molenlaan,RET,TMOL---,Molenlaan,Molenlaan,,Molenlaan,,Molenlaan,
Station Noord,RET,TSTNRD--,Station Noord,Station Noord,,Station Noord,,Station Noord,
Rotterdam Centraal,RET,TCS----,Rdam Centraal,Rotterdam Centraal,,Rotterdam Centraal,,Rotterdam Centraal,
Willemsplein,RET,TWPL---,Willemsplein,Willemsplein,,Willemsplein,,Willemsplein,
Woudestein,RET,TBOL---,Woudestein,Woudestein,,Woudestein,,Woudestein,
Willemsplein,RET,TWPL---,Willemsplein,Willemsplein,,Willemsplein,,Willemsplein,
Woudestein,RET,TBOL---,Woudestein,Woudestein,,Woudestein,,Woudestein,
Kleiweg,RET,TKLW---,Kleiweg,Kleiweg,,Kleiweg,,Kleiweg,
Spangen,RET,TSPA---,Spangen,Spangen,,Spangen,,Spangen,
Station Noord,RET,TSTNRD--,Station Noord,Station Noord,,Station Noord,,Station Noord,
Rotterdam Centraal,RET,TCS----,Rdam Centraal,Rotterdam Centraal,,Rotterdam Centraal,,Rotterdam Centraal,
Kleiweg,RET,TKLW---,Kleiweg,Kleiweg,,Kleiweg,,Kleiweg,
Spangen,RET,TSPA---,Spangen,Spangen,,Spangen,,Spangen,
Station Noord,RET,TSTNRD--,Station Noord,Station Noord,,Station Noord,,Station Noord,
Rotterdam Centraal,RET,TCS----,Rdam Centraal,Rotterdam Centraal,,Rotterdam Centraal,,Rotterdam Centraal,
Rotterdam Centraal,RET,TCS----,Rdam Centraal,Rotterdam Centraal,,Rotterdam Centraal,,Rotterdam Centraal,
Station Lombardijen,RET,TSLB---,St. Lombardijen,Station Lombardijen,,Station Lombardijen,,Station Lombardijen,
Woudhoek,RET,TSDWH---,Schiedam Woudh.,Woudhoek,,Woudhoek,,Schiedam Woudhoek,
De Esch,RET,TESC---,De Esch,De Esch,,De Esch,,De Esch,
Woudhoek,RET,TSDWH---,Schiedam Woudh.,Woudhoek,,Woudhoek,,Schiedam Woudhoek,
De Esch,RET,TESC---,De Esch,De Esch,,De Esch,,De Esch,
Marconiplein,RET,TMCP---,Marconiplein,Marconiplein,,Marconiplein,,Marconiplein,
Beverwaard,RET,TBVWD--,Beverwaard,Beverwaard,,Beverwaard,,Beverwaard,
Rotterdam Centraal,RET,TCS----,Rdam Centraal,Rotterdam Centraal,,Rotterdam Centraal,,Rotterdam Centraal,
P+R Beverwaard,RET,TPRBVWD-,P+R Beverwaard,P+R Beverwaard,,P+R Beverwaard,,P+R Beverwaard,
Marconiplein,RET,TMCP---,Marconiplein,Marconiplein,,Marconiplein,,Marconiplein,
Beverwaard,RET,TBVWD--,Beverwaard,Beverwaard,,Beverwaard,,Beverwaard,
Rotterdam Centraal,RET,TCS----,Rdam Centraal,Rotterdam Centraal,,Rotterdam Centraal,,Rotterdam Centraal,
P+R Beverwaard,RET,TPRBVWD-,P+R Beverwaard,P+R Beverwaard,,P+R Beverwaard,,P+R Beverwaard,
DestinationName50,DataOwnerCode,DestinationCode,DestinationName16,DestinationName30,DestinationDetail16,DestinationName24,DestinationDetail19,DestinationName19,DestinationDisplay16
Oldenzaal,KEOLIS,4276,Oldenzaal,Oldenzaal,,Oldenzaal,,Oldenzaal,
Oldenzaal via Almelo CS,KEOLIS,4278,Oldenzaal,Oldenzaal via Almelo CS,via Almelo CS,Oldenzaal,via Almelo CS,Oldenzaal,
Oldenzaal via Weerselo,KEOLIS,4282,Oldenzaal,Oldenzaal via Weerselo,via Weerselo,Oldenzaal,via Weerselo,Oldenzaal,
Delden,KEOLIS,4228,Delden,Delden,,Delden,,Delden,
Delden via Weers./Alm.,KEOLIS,4230,Delden,Delden via Weers./Alm.,via Weers./Alm.,Delden,via Weers./Alm.,Delden,
Delden via Almelo CS,KEOLIS,4229,Delden,Delden via Almelo CS,via Almelo CS,Delden,via Almelo CS,Delden,
Oldenzaal,KEOLIS,4276,Oldenzaal,Oldenzaal,,Oldenzaal,,Oldenzaal,
Oldenzaal via Almelo CS,KEOLIS,4278,Oldenzaal,Oldenzaal via Almelo CS,via Almelo CS,Oldenzaal,via Almelo CS,Oldenzaal,
Oldenzaal via Weerselo,KEOLIS,4282,Oldenzaal,Oldenzaal via Weerselo,via Weerselo,Oldenzaal,via Weerselo,Oldenzaal,
Oldenzaal via Delden/Almelo,KEOLIS,4279,Oldenzaal,Oldenzaal via Delden/Almelo,via Delden/Almel,Oldenzaal,via Delden/Almelo,Oldenzaal,
Delden,KEOLIS,4228,Delden,Delden,,Delden,,Delden,
Almelo CS,KEOLIS,4201,Almelo CS,Almelo CS,,Almelo CS,,Almelo CS,
Neede,KEOLIS,4269,Neede,Neede,,Neede,,Neede,
Neede via Delden,KEOLIS,4271,Neede,Neede via Delden,,Neede via Delden,,Neede,
Delden via Weers./Alm.,KEOLIS,4230,Delden,Delden via Weers./Alm.,via Weers./Alm.,Delden,via Weers./Alm.,Delden,
Delden via Almelo CS,KEOLIS,4229,Delden,Delden via Almelo CS,via Almelo CS,Delden,via Almelo CS,Delden,
Neede via Weers./Alm.,KEOLIS,4273,Neede,Neede via Weers./Alm.,via Weers./Alm.,Neede,via Weers./Alm.,Neede,
Neede via Almelo CS,KEOLIS,4270,Neede,Neede via Almelo CS,via Almelo CS,Neede via Almelo CS,via Almelo CS,Neede,
Almelo CS via Weerselo,KEOLIS,4209,Almelo CS,Almelo CS via Weerselo,via Weerselo,Almelo CS,via Weerselo,Almelo CS,
Westerhaar,KEOLIS,4307,Westerhaar,Westerhaar,,Westerhaar,,Westerhaar,
Hardenberg,KEOLIS,4252,Hardenberg,Hardenberg,,Hardenberg,,Hardenberg,
Almelo CS,KEOLIS,4201,Almelo CS,Almelo CS,,Almelo CS,,Almelo CS,
Westerhaar,KEOLIS,4307,Westerhaar,Westerhaar,,Westerhaar,,Westerhaar,
Almelo CS,KEOLIS,4201,Almelo CS,Almelo CS,,Almelo CS,,Almelo CS,
Almelo CS via Westerhaar,KEOLIS,4315,Almelo CS,Almelo CS via Westerhaar,via Westerhaar,Almelo CS,via Westerhaar,Almelo CS,
Ommen via Westerhaar,KEOLIS,4324,Ommen,Ommen via Westerhaar,via Westerhaar,Ommen,via Westerhaar,Ommen,
Ommen,KEOLIS,4283,Ommen,Ommen,,Ommen,,Ommen,
Westerhaar,KEOLIS,4307,Westerhaar,Westerhaar,,Westerhaar,,Westerhaar,
Almelo CS,KEOLIS,4201,Almelo CS,Almelo CS,,Almelo CS,,Almelo CS,
Westerhaar,KEOLIS,4307,Westerhaar,Westerhaar,,Westerhaar,,Westerhaar,
Almelo CS via Westerhaar,KEOLIS,4315,Almelo CS,Almelo CS via Westerhaar,via Westerhaar,Almelo CS,via Westerhaar,Almelo CS,
Ommen via Westerhaar,KEOLIS,4324,Ommen,Ommen via Westerhaar,via Westerhaar,Ommen,via Westerhaar,Ommen,
Ommen,KEOLIS,4283,Ommen,Ommen,,Ommen,,Ommen,
Almelo CS,KEOLIS,4201,Almelo CS,Almelo CS,,Almelo CS,,Almelo CS,
Vriezenveen,KEOLIS,4303,Vriezenveen,Vriezenveen,,Vriezenveen,,Vriezenveen,
Almelo CS,KEOLIS,4201,Almelo CS,Almelo CS,,Almelo CS,,Almelo CS,
Vriezenveen,KEOLIS,4303,Vriezenveen,Vriezenveen,,Vriezenveen,,Vriezenveen,
Borculo,KEOLIS,4215,Borculo,Borculo,,Borculo,,Borculo,
Borculo via Rijssen/Goor,KEOLIS,4319,Borculo,Borculo via Rijssen/Goor,via Rijssen/Goor,Borculo,via Rijssen/Goor,Borculo,
Borculo via Goor,KEOLIS,4320,Borculo,Borculo via Goor,,Borculo via Goor,,Borculo,
Goor via Rijssen,KEOLIS,4316,Goor,Goor via Rijssen,,Goor via Rijssen,,Goor,
Goor,KEOLIS,4244,Goor,Goor,,Goor,,Goor,
Almelo CS,KEOLIS,4201,Almelo CS,Almelo CS,,Almelo CS,,Almelo CS,
Almelo CS via Rijssen,KEOLIS,4318,Almelo CS,Almelo CS via Rijssen,via Rijssen,Almelo CS,via Rijssen,Almelo CS,
Almelo CS via Goor/Rijssen,KEOLIS,4317,Almelo CS,Almelo CS via Goor/Rijssen,via Goor/Rijssen,Almelo CS,via Goor/Rijssen,Almelo CS,
Borculo,KEOLIS,4215,Borculo,Borculo,,Borculo,,Borculo,
Borculo via Goor,KEOLIS,4320,Borculo,Borculo via Goor,,Borculo via Goor,,Borculo,
Borculo via Rijssen/Goor,KEOLIS,4319,Borculo,Borculo via Rijssen/Goor,via Rijssen/Goor,Borculo,via Rijssen/Goor,Borculo,
Goor via Rijssen,KEOLIS,4316,Goor,Goor via Rijssen,,Goor via Rijssen,,Goor,
Goor,KEOLIS,4244,Goor,Goor,,Goor,,Goor,
Almelo CS,KEOLIS,4201,Almelo CS,Almelo CS,,Almelo CS,,Almelo CS,
Almelo CS via Rijssen,KEOLIS,4318,Almelo CS,Almelo CS via Rijssen,via Rijssen,Almelo CS,via Rijssen,Almelo CS,
Almelo CS via Goor/Rijssen,KEOLIS,4317,Almelo CS,Almelo CS via Goor/Rijssen,via Goor/Rijssen,Almelo CS,via Goor/Rijssen,Almelo CS,
Nijverdal,KEOLIS,4274,Nijverdal,Nijverdal,,Nijverdal,,Nijverdal,
Rijssen,KEOLIS,4295,Rijssen,Rijssen,,Rijssen,,Rijssen,
Nijverdal,KEOLIS,4274,Nijverdal,Nijverdal,,Nijverdal,,Nijverdal,
Rijssen,KEOLIS,4295,Rijssen,Rijssen,,Rijssen,,Rijssen,
Haaksbergen,KEOLIS,4249,Haaksbergen,Haaksbergen,,Haaksbergen,,Haaksbergen,
Haaksbergen via Goor,KEOLIS,4321,Haaksbergen,Haaksbergen via Goor,via Goor,Haaksbergen,via Goor,Haaksbergen,
Goor,KEOLIS,4244,Goor,Goor,,Goor,,Goor,
Holten via Goor,KEOLIS,4264,Holten via Goor,Holten via Goor,,Holten via Goor,,Holten via Goor,
Holten,KEOLIS,4262,Holten,Holten,,Holten,,Holten,
Haaksbergen,KEOLIS,4249,Haaksbergen,Haaksbergen,,Haaksbergen,,Haaksbergen,
Haaksbergen via Goor,KEOLIS,4321,Haaksbergen,Haaksbergen via Goor,via Goor,Haaksbergen,via Goor,Haaksbergen,
Goor,KEOLIS,4244,Goor,Goor,,Goor,,Goor,
Holten,KEOLIS,4262,Holten,Holten,,Holten,,Holten,
Holten via Goor,KEOLIS,4264,Holten via Goor,Holten via Goor,,Holten via Goor,,Holten via Goor,
Enschede CS,KEOLIS,4239,Enschede CS,Enschede CS,,Enschede CS,,Enschede CS,
Boekelo,KEOLIS,4504,Boekelo,Boekelo,,Boekelo,,Boekelo,
Enschede CS,KEOLIS,4239,Enschede CS,Enschede CS,,Enschede CS,,Enschede CS,
Boekelo,KEOLIS,4504,Boekelo,Boekelo,,Boekelo,,Boekelo,
Raalte,KEOLIS,4516,Raalte,Raalte,,Raalte,,Raalte,
Haarle,KEOLIS,4512,Haarle,Haarle,,Haarle,,Haarle,
Nijverdal,KEOLIS,4513,Nijverdal,Nijverdal,,Nijverdal,,Nijverdal,
Aalderinkshoek,KEOLIS,4101,Aalderinkshoek,Aalderinkshoek,,Aalderinkshoek,,Aalderinkshoek,
Centraal Station,KEOLIS,102,Centraal Station,Centraal Station,,Centraal Station,,Centraal Station,
Aalderinkshoek,KEOLIS,4101,Aalderinkshoek,Aalderinkshoek,,Aalderinkshoek,,Aalderinkshoek,
Centraal Station,KEOLIS,102,Centraal Station,Centraal Station,,Centraal Station,,Centraal Station,
Bornsche Maten,KEOLIS,4226,Bornsche Maten,Bornsche Maten,,Bornsche Maten,,Bornsche Maten,
Borne Station via Stroom Esch,KEOLIS,4222,Borne Station,Borne Station via Stroom Esch,via Stroom Esch,Borne Station,via Stroom Esch,Borne Station,
Borne Station,KEOLIS,4220,Borne Station,Borne Station,,Borne Station,,Borne Station,
Borne Station,KEOLIS,4220,Borne Station,Borne Station,,Borne Station,,Borne Station,
Stroom Esch,KEOLIS,4523,Stroom Esch,Stroom Esch,,Stroom Esch,,Stroom Esch,
Borne Station,KEOLIS,4220,Borne Station,Borne Station,,Borne Station,,Borne Station,
Letterveld,KEOLIS,4521,Letterveld,Letterveld,,Letterveld,,Letterveld,
Tubbergen,KEOLIS,4519,Tubbergen,Tubbergen,,Tubbergen,,Tubbergen,
Bruinehaar,KEOLIS,4505,Bruinehaar,Bruinehaar,,Bruinehaar,,Bruinehaar,
Tubbergen,KEOLIS,4519,Tubbergen,Tubbergen,,Tubbergen,,Tubbergen,
Bruinehaar,KEOLIS,4505,Bruinehaar,Bruinehaar,,Bruinehaar,,Bruinehaar,
Tubbergen,KEOLIS,4519,Tubbergen,Tubbergen,,Tubbergen,,Tubbergen,
Bruinehaar,KEOLIS,4505,Bruinehaar,Bruinehaar,,Bruinehaar,,Bruinehaar,
Borne Station,KEOLIS,4220,Borne Station,Borne Station,,Borne Station,,Borne Station,
Weerselo,KEOLIS,4520,Weerselo,Weerselo,,Weerselo,,Weerselo,
Nijverdal,KEOLIS,4513,Nijverdal,Nijverdal,,Nijverdal,,Nijverdal,
Daarlerveen,KEOLIS,4507,Daarlerveen,Daarlerveen,,Daarlerveen,,Daarlerveen,
Den Ham,KEOLIS,4509,Den Ham,Den Ham,,Den Ham,,Den Ham,
Nijverdal,KEOLIS,4513,Nijverdal,Nijverdal,,Nijverdal,,Nijverdal,
Daarlerveen,KEOLIS,4507,Daarlerveen,Daarlerveen,,Daarlerveen,,Daarlerveen,
Den Ham,KEOLIS,4509,Den Ham,Den Ham,,Den Ham,,Den Ham,
Haaksbergen,KEOLIS,4511,Haaksbergen,Haaksbergen,,Haaksbergen,,Haaksbergen,
Buurse,KEOLIS,4506,Buurse,Buurse,,Buurse,,Buurse,
Denekamp,KEOLIS,4510,Denekamp,Denekamp,,Denekamp,,Denekamp,
Ootmarsum,KEOLIS,4515,Ootmarsum,Ootmarsum,,Ootmarsum,,Ootmarsum,
Hellendoorn,KEOLIS,4524,Hellendoorn,Hellendoorn,,Hellendoorn,,Hellendoorn,
Nijverdal,KEOLIS,4513,Nijverdal,Nijverdal,,Nijverdal,,Nijverdal,
Hellendoorn,KEOLIS,4524,Hellendoorn,Hellendoorn,,Hellendoorn,,Hellendoorn,
Nijverdal,KEOLIS,4513,Nijverdal,Nijverdal,,Nijverdal,,Nijverdal,
Ootmarsum,KEOLIS,4515,Ootmarsum,Ootmarsum,,Ootmarsum,,Ootmarsum,
Weerselo,KEOLIS,4520,Weerselo,Weerselo,,Weerselo,,Weerselo,
Rossum,KEOLIS,4517,Rossum,Rossum,,Rossum,,Rossum,
Universiteit,KEOLIS,4039,Universiteit,Universiteit,,Universiteit,,Universiteit,
Universiteit via CS,KEOLIS,4042,Universiteit,Universiteit via CS,via Centr. Stat.,Universiteit,via Centr. Stat.,Universiteit,
Centraal Station,KEOLIS,102,Centraal Station,Centraal Station,,Centraal Station,,Centraal Station,
Wesselerbrink,KEOLIS,4047,Wesselerbrink,Wesselerbrink,,Wesselerbrink,,Wesselerbrink,
Wesselerbrink via CS,KEOLIS,4048,Wesselerbrink,Wesselerbrink via CS,via Centr. Stat.,Wesselerbrink,via Centr. Stat.,Wesselerbrink,
Universiteit,KEOLIS,4039,Universiteit,Universiteit,,Universiteit,,Universiteit,
Universiteit via CS,KEOLIS,4042,Universiteit,Universiteit via CS,via Centr. Stat.,Universiteit,via Centr. Stat.,Universiteit,
Centraal Station,KEOLIS,102,Centraal Station,Centraal Station,,Centraal Station,,Centraal Station,
Wesselerbrink,KEOLIS,4047,Wesselerbrink,Wesselerbrink,,Wesselerbrink,,Wesselerbrink,
Wesselerbrink via CS,KEOLIS,4048,Wesselerbrink,Wesselerbrink via CS,via Centr. Stat.,Wesselerbrink,via Centr. Stat.,Wesselerbrink,
Universiteit,KEOLIS,4039,Universiteit,Universiteit,,Universiteit,,Universiteit,
Universiteit via CS,KEOLIS,4042,Universiteit,Universiteit via CS,via Centr. Stat.,Universiteit,via Centr. Stat.,Universiteit,
Centraal Station,KEOLIS,102,Centraal Station,Centraal Station,,Centraal Station,,Centraal Station,
Wesselerbrink,KEOLIS,4047,Wesselerbrink,Wesselerbrink,,Wesselerbrink,,Wesselerbrink,
Wesselerbrink via CS,KEOLIS,4048,Wesselerbrink,Wesselerbrink via CS,via Centr. Stat.,Wesselerbrink,via Centr. Stat.,Wesselerbrink,
Deppenbroek,KEOLIS,4009,Deppenbroek,Deppenbroek,,Deppenbroek,,Deppenbroek,
Centraal Station,KEOLIS,102,Centraal Station,Centraal Station,,Centraal Station,,Centraal Station,
Helmerhoek via P en R,KEOLIS,4018,Helmerhoek,Helmerhoek via P en R,via P en R,Helmerhoek,via P en R,Helmerhoek,
Helmerhoek via CS,KEOLIS,4016,Helmerhoek,Helmerhoek via CS,,Helmerhoek via CS,,Helmerhoek,
Helmerhoek,KEOLIS,4015,Helmerhoek,Helmerhoek,,Helmerhoek,,Helmerhoek,
Centraal Station,KEOLIS,102,Centraal Station,Centraal Station,,Centraal Station,,Centraal Station,
Deppenbroek,KEOLIS,4009,Deppenbroek,Deppenbroek,,Deppenbroek,,Deppenbroek,
Deppenbroek via CS,KEOLIS,4010,Deppenbroek,Deppenbroek via CS,via CS,Deppenbroek via CS,via CS,Deppenbroek,
Helmerhoek via P en R,KEOLIS,4018,Helmerhoek,Helmerhoek via P en R,via P en R,Helmerhoek,via P en R,Helmerhoek,
Helmerhoek via CS,KEOLIS,4016,Helmerhoek,Helmerhoek via CS,,Helmerhoek via CS,,Helmerhoek,
Helmerhoek,KEOLIS,4015,Helmerhoek,Helmerhoek,,Helmerhoek,,Helmerhoek,
Deppenbroek,KEOLIS,4009,Deppenbroek,Deppenbroek,,Deppenbroek,,Deppenbroek,
Deppenbroek via CS,KEOLIS,4010,Deppenbroek,Deppenbroek via CS,via CS,Deppenbroek via CS,via CS,Deppenbroek,
Centraal Station,KEOLIS,102,Centraal Station,Centraal Station,,Centraal Station,,Centraal Station,
Helmerhoek via P en R,KEOLIS,4018,Helmerhoek,Helmerhoek via P en R,via P en R,Helmerhoek,via P en R,Helmerhoek,
Helmerhoek via CS,KEOLIS,4016,Helmerhoek,Helmerhoek via CS,,Helmerhoek via CS,,Helmerhoek,
Helmerhoek,KEOLIS,4015,Helmerhoek,Helmerhoek,,Helmerhoek,,Helmerhoek,
DestinationName50,DataOwnerCode,DestinationCode,DestinationName16,DestinationName30,DestinationDetail16,DestinationName24,DestinationDetail19,DestinationName19,DestinationDisplay16
Barendrecht,RET,BBRNDRGT,Barendrecht,Barendrecht,,Barendrecht,,Barendrecht,
Zuidplein,RET,ZP------,Zuidplein,Zuidplein,,Zuidplein,,Zuidplein,
Zuidplein,RET,ZP------,Zuidplein,Zuidplein,,Zuidplein,,Zuidplein,
Barendrecht,RET,BBRNDRGT,Barendrecht,Barendrecht,,Barendrecht,,Barendrecht,
Overschie,RET,OVSC----,Overschie,Overschie,,Overschie,,Overschie,
Station Zuid,RET,SZD-----,Station Zuid,Station Zuid,,Station Zuid,,Station Zuid,
Overschie,RET,OVSC----,Overschie,Overschie,,Overschie,,Overschie,
Station Zuid,RET,SZD-----,Station Zuid,Station Zuid,,Station Zuid,,Station Zuid,
Schiebroek,RET,TSCB---,Schiebroek,Schiebroek,,Schiebroek,,Schiebroek,
Carnisselande,RET,TCAR----,Carnisselande,Carnisselande,,Carnisselande,,Carnisselande,
Randweg,RET,TRAND---,Randweg,Randweg,,Randweg,,Randweg,
Schiebroek,RET,TSCB---,Schiebroek,Schiebroek,,Schiebroek,,Schiebroek,
Carnisselande,RET,TCAR----,Carnisselande,Carnisselande,,Carnisselande,,Carnisselande,
Randweg,RET,TRAND---,Randweg,Randweg,,Randweg,,Randweg,
Zuidplein,RET,ZP------,Zuidplein,Zuidplein,,Zuidplein,,Zuidplein,
Portland,RET,BPORT---,Portland,Portland,,Portland,,Portland,
Zuidplein,RET,ZP------,Zuidplein,Zuidplein,,Zuidplein,,Zuidplein,
Portland,RET,BPORT---,Portland,Portland,,Portland,,Portland,
Maassluis West,RET,BMSLW---,Maassluis West,Maassluis West,,Maassluis West,,Maassluis West,
Station Schiedam Centrum,RET,SSDM----,St. Schiedam Ctr,Station Schiedam Centrum,,Station Schiedam Centrum,,St. Schiedam Ctr,
Maassluis West,RET,BMSLW---,Maassluis West,Maassluis West,,Maassluis West,,Maassluis West,
Station Schiedam Centrum,RET,SSDM----,St. Schiedam Ctr,Station Schiedam Centrum,,Station Schiedam Centrum,,St. Schiedam Ctr,
Vlaardingen Oost,RET,BVLOOST-,Vlaardingen Oost,Vlaardingen Oost,,Vlaardingen Oost,,Vlaardingen Oost,
Zoetermeer Centrum West,RET,BZOETCW-,Z'meer Centrum W,Zoetermeer Centrum West,,Zoetermeer Centrum West,,Z'meer Centrum W,
Rodenrijs Metro,RET,BRODEN--,Rodenrijs Metro,Rodenrijs Metro,,Rodenrijs Metro,,Rodenrijs Metro,
Zoetermeer Centrum West,RET,BZOETCW-,Z'meer Centrum W,Zoetermeer Centrum West,,Zoetermeer Centrum West,,Z'meer Centrum W,
Rodenrijs Metro,RET,BRODEN--,Rodenrijs Metro,Rodenrijs Metro,,Rodenrijs Metro,,Rodenrijs Metro,
Overschie,RET,OVSC----,Overschie,Overschie,,Overschie,,Overschie,
Rotterdam Centraal,RET,CS------,Rotterdam CS,Rotterdam Centraal,,Rotterdam Centraal,,Rotterdam Centraal,
Meijersplein Metro,RET,BMEIJERP,Meijerspl. Metro,Meijersplein Metro,,Meijersplein Metro,,Meijersplein Metro,
Meijersplein Metro via Airport,RET,BMEIJAIR,Meijerspl. Metro,Meijersplein Metro via Airport,,Meijersplein Metro via A,,Meijersplein Metro ,
Rotterdam/Den Haag via Metro,RET,BRDMVIAM,Rotterdam/Den Ha,Rotterdam/Den Haag via Metro,,Rotterdam/Den Haag via M,,Rotterdam/Den Haag ,
Centraal Station via Airport,RET,BCSAIR--,CS via Airport,Centraal Station via Airport,,Centraal Station via Air,,CS via Airport,
Rotterdam Airport,RET,RTDA----,R'dam Airport,Rotterdam Airport,,Rotterdam Airport,,Rotterdam Airport,
Meijersplein Metro,RET,BMEIJERP,Meijerspl. Metro,Meijersplein Metro,,Meijersplein Metro,,Meijersplein Metro,
Meijersplein Metro via Airport,RET,BMEIJAIR,Meijerspl. Metro,Meijersplein Metro via Airport,,Meijersplein Metro via A,,Meijersplein Metro ,
Rotterdam/Den Haag via Metro,RET,BRDMVIAM,Rotterdam/Den Ha,Rotterdam/Den Haag via Metro,,Rotterdam/Den Haag via M,,Rotterdam/Den Haag ,
Centraal Station via Airport,RET,BCSAIR--,CS via Airport,Centraal Station via Airport,,Centraal Station via Air,,CS via Airport,
Overschie,RET,OVSC----,Overschie,Overschie,,Overschie,,Overschie,
Rotterdam Centraal,RET,CS------,Rotterdam CS,Rotterdam Centraal,,Rotterdam Centraal,,Rotterdam Centraal,
Rotterdam Airport,RET,RTDA----,R'dam Airport,Rotterdam Airport,,Rotterdam Airport,,Rotterdam Airport,
St. Lansingerland-Z'meer,RET,BSLZTM--,St. Lansingerlan,St. Lansingerland-Z'meer,,St. Lansingerland-Z'meer,,St. Lansingerland-Z,
Rodenrijs Metro,RET,BRODEN--,Rodenrijs Metro,Rodenrijs Metro,,Rodenrijs Metro,,Rodenrijs Metro,
Rodenrijs Metro via Bleiswijk,RET,BRDNMVB,Rodenrijs Metro ,Rodenrijs Metro via Bleiswijk,,Rodenrijs Metro via Blei,,Rodenrijs Metro via,
St. Lansingerland-Z'meer,RET,BSLZTM--,St. Lansingerlan,St. Lansingerland-Z'meer,,St. Lansingerland-Z'meer,,St. Lansingerland-Z,
Rodenrijs Metro,RET,BRODEN--,Rodenrijs Metro,Rodenrijs Metro,,Rodenrijs Metro,,Rodenrijs Metro,
Rodenrijs Metro via Bleiswijk,RET,BRDNMVB,Rodenrijs Metro ,Rodenrijs Metro via Bleiswijk,,Rodenrijs Metro via Blei,,Rodenrijs Metro via,
DestinationName50,DataOwnerCode,DestinationCode,DestinationName16,DestinationName30,DestinationDetail16,DestinationName24,DestinationDetail19,DestinationName19,DestinationDisplay16
Station Noord,RET,SNRD----,Station Noord,Station Noord,,Station Noord,,Station Noord,
Berkel Westpolder,RET,BBERW--,Berkel Westp.,Berkel Westpolder,,Berkel Westpolder,,Berkel Westpolder,
Station Noord,RET,SNRD----,Station Noord,Station Noord,,Station Noord,,Station Noord,
Rotterdam Noord via Berkel,RET,BNOVBERK,Rdam N via Brkel,Rotterdam Noord via Berkel,,Rotterdam Noord via Berk,,Rdam N via Berkel,
Delft via Berkel,RET,BDELVBER,Delft via Berkel,Delft via Berkel,,Delft via Berkel,,Delft via Berkel,
Station Delft,RET,BDLFT---,Station Delft,Station Delft,,Station Delft,,Station Delft,
Berkel Westpolder,RET,BBERW--,Berkel Westp.,Berkel Westpolder,,Berkel Westpolder,,Berkel Westpolder,
Slikkerveer,RET,BSLIDIL-,Slikkerveer,Slikkerveer,,Slikkerveer,,Slikkerveer,
Kralingse Zoom,RET,KZZM----,Kralingse Zoom,Kralingse Zoom,,Kralingse Zoom,,Kralingse Zoom,
Dordrecht via Ridderkerk,RET,BDOVIRI-,Ddrecht via Rkrk,Dordrecht via Ridderkerk,,Dordrecht via Ridderkerk,,Dordrecht via Rkerk,
Station Dordrecht,RET,BSTDOR--,St. Dordrecht,Station Dordrecht,,Station Dordrecht,,Station Dordrecht,
Zuidplein,RET,ZP------,Zuidplein,Zuidplein,,Zuidplein,,Zuidplein,
Zuidplein via Keizerswaard,RET,BZUVIKW,Zuidpl via Kwrd,Zuidplein via Keizerswaard,,Zuidplein via Keizerswaa,,Zuidplein via Kwrd,
R'dam Zuidplein via Ridderkerk,RET,BZUVIRI-,R'dam Zuidplein ,R'dam Zuidplein via Ridderkerk,,R'dam Zuidplein via Ridd,,RD Zuidpl via Rkrk,
Dordrecht via Ridderkerk,RET,BDOVIRI-,Ddrecht via Rkrk,Dordrecht via Ridderkerk,,Dordrecht via Ridderkerk,,Dordrecht via Rkerk,
Station Dordrecht,RET,BSTDOR--,St. Dordrecht,Station Dordrecht,,Station Dordrecht,,Station Dordrecht,
Zuidplein,RET,ZP------,Zuidplein,Zuidplein,,Zuidplein,,Zuidplein,
Zuidplein via Keizerswaard,RET,BZUVIKW,Zuidpl via Kwrd,Zuidplein via Keizerswaard,,Zuidplein via Keizerswaa,,Zuidplein via Kwrd,
R'dam Zuidplein via Ridderkerk,RET,BZUVIRI-,R'dam Zuidplein ,R'dam Zuidplein via Ridderkerk,,R'dam Zuidplein via Ridd,,RD Zuidpl via Rkrk,
