1;true;CXX;A078;A078100301;2021-10-24;2021-10-30
1;true;CXX;A078;A078100302;2021-01-03;2021-02-13
1;true;CXX;A078;A078100302;2021-02-21;2021-05-01
1;true;CXX;A078;A078100302;2021-05-09;2021-05-13
1;true;CXX;A078;A078100302;2021-05-15;2021-10-23
1;true;CXX;A078;A078100302;2021-10-31;2021-12-11
1;true;CXX;A300;A300034801;2020-12-13;2020-12-23
1;true;CXX;A300;A300034801;2020-12-25;2020-12-30
1;true;CXX;A300;A300034801;2021-01-01;2021-01-02
1;true;CXX;A300;A300034802;2020-12-24;2020-12-24
1;true;CXX;A300;A300034803;2020-12-31;2020-12-31
1;true;CXX;A300;A300100301;2021-01-03;2021-07-17
1;true;CXX;A300;A300100301;2021-09-05;2021-12-11
1;true;CXX;A300;A300100302;2021-07-18;2021-09-04
1;true;CXX;A331;A331034801;2020-12-13;2020-12-23
1;true;CXX;A331;A331034801;2020-12-25;2020-12-30
1;true;CXX;A331;A331034801;2021-01-01;2021-01-02
1;true;CXX;A331;A331034802;2020-12-24;2020-12-24
1;true;CXX;A331;A331034803;2020-12-31;2020-12-31
1;true;CXX;A331;A331100301;2021-01-03;2021-07-17
1;true;CXX;A331;A331100301;2021-09-05;2021-12-11
1;true;CXX;A331;A331100302;2021-07-18;2021-09-04
1;true;CXX;A352;A352034801;2020-12-13;2020-12-30
1;true;CXX;A352;A352034801;2021-01-01;2021-01-02
1;true;CXX;A352;A352034803;2020-12-31;2020-12-31
1;true;CXX;A352;A352100301;2021-01-03;2021-05-13
1;true;CXX;A352;A352100301;2021-05-15;2021-12-11
1;true;CXX;A352;A352100302;2021-05-14;2021-05-14
1;true;CXX;A524;A524100301;2021-01-03;2021-12-11
1;true;CXX;A525;A525100301;2021-01-03;2021-12-11
1;true;CXX;A526;A526100301;2021-01-03;2021-12-11
1;true;CXX;A556;A556034801;2020-12-13;2021-12-11
1;true;CXX;A560;A560100301;2021-01-03;2021-12-11
1;true;CXX;A566;A566100301;2021-01-03;2021-12-11
1;true;CXX;A589;A589034801;2021-04-27;2021-04-27
1;true;CXX;A589;A589034801;2021-09-04;2021-09-04
1;true;CXX;A589;A589034802;2020-12-13;2021-04-26
1;true;CXX;A589;A589034802;2021-04-28;2021-09-03
1;true;CXX;A589;A589034802;2021-09-05;2021-12-11
1;true;CXX;A590;A590034801;2021-04-27;2021-04-27
1;true;CXX;A590;A590034801;2021-09-04;2021-09-04
1;true;CXX;A590;A590034802;2020-12-13;2021-04-26
1;true;CXX;A590;A590034802;2021-04-28;2021-09-03
1;true;CXX;A590;A590034802;2021-09-05;2021-12-11
1;true;CXX;C144;C144034801;2020-12-13;2020-12-30
1;true;CXX;C144;C144034801;2021-01-01;2021-12-11
1;true;CXX;C144;C144034802;2020-12-31;2020-12-31
1;true;CXX;E625;E625034801;2020-12-20;2021-01-02
1;true;CXX;E625;E625034801;2021-02-21;2021-02-27
1;true;CXX;E625;E625034801;2021-04-02;2021-04-02
1;true;CXX;E625;E625034801;2021-05-02;2021-05-08
1;true;CXX;E625;E625034801;2021-05-14;2021-05-14
1;true;CXX;E625;E625034801;2021-07-18;2021-08-28
1;true;CXX;E625;E625034801;2021-10-17;2021-10-23
1;true;CXX;E625;E625034802;2020-12-13;2020-12-19
1;true;CXX;E625;E625034802;2021-01-03;2021-02-20
1;true;CXX;E625;E625034802;2021-02-28;2021-04-01
1;true;CXX;E625;E625034802;2021-04-03;2021-05-01
1;true;CXX;E625;E625034802;2021-05-09;2021-05-13
