Version;Implicit;DataOwnerCode;UserStopAreaCode;Name;Town;RoadSideEqDataOwnerCode;RoadSideEqUnitNumber;Description
1;true;CXX;yermoe;Yerseke, Moerplein;Yerseke;;;
1;true;CXX;yermol;Yerseke, Molenlaan;Yerseke;;;
1;true;CXX;ymdbri;IJmuiden, Briniostraat;IJmuiden;;;
1;true;CXX;ymdbwg;IJmuiden, Badweg;IJmuiden;;;
1;true;CXX;ymdcdd;IJmuiden, Camping De Duindoorn;IJmuiden;;;
1;true;CXX;ymdden;IJmuiden, Dennekoplaan;IJmuiden;;;
1;true;CXX;ymddno;IJmuiden, De Noostraat/Pont Velsen;IJmuiden;;;
1;true;CXX;ymdhdw;IJmuiden, Heerenduinweg;IJmuiden;;;
1;true;CXX;ymdkgz;IJmuiden, Zeeweg;IJmuiden;;;
1;true;CXX;ymdkrh;IJmuiden, Kromhoutstraat;IJmuiden;;;
1;true;CXX;ymdlgs;IJmuiden, Loggerstraat;IJmuiden;;;
1;true;CXX;ymdmpl;IJmuiden, Marktplein;IJmuiden;;;
1;true;CXX;ymdorw;IJmuiden, Orionweg;IJmuiden;;;
1;true;CXX;ymdp45;IJmuiden, Plein 1945;IJmuiden;;;
1;true;CXX;ymdrsp;IJmuiden, Rotonde Stadspark;IJmuiden;;;
1;true;CXX;ymdsch;IJmuiden, Scheldestraat;IJmuiden;;;
1;true;CXX;ymdsea;IJmuiden, IJmuiden aan Zee;IJmuiden;;;
1;true;CXX;ymdsta;IJmuiden, Stationsstraat;IJmuiden;;;
1;true;CXX;ymdvel;IJmuiden, Velserduinweg;IJmuiden;;;
1;true;CXX;ymdvsh;IJmuiden, Vissershaven;IJmuiden;;;
1;true;CXX;ymdzwp;IJmuiden, Zeewijkplein;IJmuiden;;;
1;true;CXX;ymdzws;IJmuiden, Zwaanstraat;IJmuiden;;;
1;true;CXX;ysmbur;IJsselmuiden, Burg. van Engelenweg;IJsselmuiden;;;
1;true;CXX;ysmfui;IJsselmuiden, Fuite;IJsselmuiden;;;
1;true;CXX;ysmghw;IJsselmuiden, Grafhorsterweg;IJsselmuiden;;;
1;true;CXX;ysmgra;Grafhorst, Meenteweg;Grafhorst;;;
1;true;CXX;ysmkoe;Grafhorst, Koekoeksgemaal;Grafhorst;;;
1;true;CXX;ysmrkk;IJsselmuiden, R.K. Kerk;IJsselmuiden;;;
1;true;CXX;ysmvah;IJsselmuiden, Vahl;IJsselmuiden;;;
1;true;CXX;ysmver;IJsselmuiden, Verzinkerij;IJsselmuiden;;;
1;true;CXX;ysmz44;IJsselmuiden, Zwolseweg 44;IJsselmuiden;;;
1;true;CXX;yzdves;IJzendijke, Petit Paris;IJzendijke;;;
1;true;CXX;zaabus;Zaamslag, Busstation;Zaamslag;;;
1;true;CXX;zaasto;Vogelwaarde, Stoppeldijk-Veer;Vogelwaarde;;;
1;true;CXX;zaavee;Zaamslag, Veer;Zaamslag;;;
1;true;CXX;zandbe;Zandberg, Dorp;Zandberg;;;
1;true;CXX;zanstr;Zandstraat, Zandstraat;Zandstraat;;;
1;true;CXX;zbldor;Zuid-Beijerland, Dorpsstraat;Zuid-Beijerland;;;
1;true;CXX;zblgsa;Zuid-Beijerland, Gravin Sabinastraat;Zuid-Beijerland;;;
1;true;CXX;zblnwd;Nieuwendijk, Veerdienst;Nieuwendijk;;;
1;true;CXX;zblold;Zuid-Beijerland, Oldenbarneveltstraat;Zuid-Beijerland;;;
1;true;CXX;zblrvd;Zuid-Beijerland, R. van Dorplaan;Zuid-Beijerland;;;
1;true;CXX;zbltui;Zuid-Beijerland, Tuinweg;Zuid-Beijerland;;;
1;true;CXX;zdkban;Zaandijk, Bannehof;Zaandijk;;;
1;true;CXX;zdkgui;Zaandijk, Guisweg/Zaanse Schans;Zaandijk;;;
1;true;CXX;zdkkss;Zaandijk, Koperslagerstraat;Zaandijk;;;
1;true;CXX;zdkkzd;Zaandijk, Station Zaanse Schans;Zaandijk;;;
1;true;CXX;zdkohe;Zaandijk, Oud Heinstraat;Zaandijk;;;
1;true;CXX;zdkron;Zaandijk, Rooswijk rotonde;Zaandijk;;;
1;true;CXX;zdksgk;Zaandijk, Simon Gammerkade;Zaandijk;;;
1;true;CXX;zdkwvs;Zaandijk, Witte Veerstraat;Zaandijk;;;
1;true;CXX;zdmahw;Zaandam, Albert Heijnweg;Zaandam;;;
1;true;CXX;zdmbin;Zaandam, De Binding;Zaandam;;;
1;true;CXX;zdmbms;Zaandam, Botenmakersstraat;Zaandam;;;
1;true;CXX;zdmbor;Zaandam, Borgerdiep;Zaandam;;;
1;true;CXX;zdmbri;Zaandam, Brigantijnstraat;Zaandam;;;
1;true;CXX;zdmbrw;Zaandam, Breedweer;Zaandam;;;
1;true;CXX;zdmcre;Zaandam, Hotels Vijfhoek;Zaandam;;;
1;true;CXX;zdmdda;Zaandam, Durgerdamstraat;Zaandam;;;
1;true;CXX;zdmdie;Zaandam, Diepenbroekstraat;Zaandam;;;
1;true;CXX;zdmdry;Zaandam, Delftse Rij;Zaandam;;;
1;true;CXX;zdmduk;Zaandam, Dukaatstraat;Zaandam;;;
1;true;CXX;zdmfha;Zaandam, Frans Halsstraat;Zaandam;;;
1;true;CXX;zdmflu;Zaandam, Fonteinkruidweg;Zaandam;;;
1;true;CXX;zdmfur;Zaandam, Schellingweg;Zaandam;;;
1;true;CXX;zdmgds;Zaandam, Gaasperdamstraat;Zaandam;;;
1;true;CXX;zdmggr;Zaandam, Gedempte Gracht;Zaandam;;;
1;true;CXX;zdmghy;Zaandam, P. Ghijsenlaan;Zaandam;;;
1;true;CXX;zdmgrt;Zaandam, Grote Tocht;Zaandam;;;
1;true;CXX;zdmhal;Zaandam, Walraven van Hallstraat;Zaandam;;;
1;true;CXX;zdmhee;Zaandam, Zaans Medisch Centrum;Zaandam;;;
1;true;CXX;zdmhem;Zaandam, Hemkade;Zaandam;;;
1;true;CXX;zdmhhk;Zaandam, Houthavenkade;Zaandam;;;
1;true;CXX;zdmhou;Zaandam, Houtveldweg/Station;Zaandam;;;
1;true;CXX;zdmhvz;Zaandam, Hof van Zaenden;Zaandam;;;
1;true;CXX;zdmjuf;Zaandam, Jufferstraat;Zaandam;;;
1;true;CXX;zdmkog;Zaandam, Kogerveld Station;Zaandam;;;
1;true;CXX;zdmlwe;Zaandam, Lange Weide;Zaandam;;;
1;true;CXX;zdmmen;Zaandam, Het Mennistenerf;Zaandam;;;
1;true;CXX;zdmmor;Zaandam, Morgensterstraat;Zaandam;;;
1;true;CXX;zdmns;Zaandam, Station;Zaandam;;;
1;true;CXX;zdmope;Zaandam, Opera;Zaandam;;;
1;true;CXX;zdmpar;Zaandam, Parkstraat;Zaandam;;;
1;true;CXX;zdmpep;Zaandam, Peperstraat;Zaandam;;;
1;true;CXX;zdmrig;Zaandam, Rigastraat;Zaandam;;;
1;true;CXX;zdmrot;Zaandam, Ronde Tocht;Zaandam;;;
1;true;CXX;zdmsbk;Zaandam, Schipbeek;Zaandam;;;
1;true;CXX;zdmsch;Zaandam, Zaanse Schans;Zaandam;;;
1;true;CXX;zdmsmv;Zaandam, Smitsven;Zaandam;;;
1;true;CXX;zdmssw;Zaandam, Symon Spiersweg;Zaandam;;;
1;true;CXX;zdmsve;Zaandam, Schaarsven;Zaandam;;;
1;true;CXX;zdmsvl;Zaandam, De Vlinder;Zaandam;;;
1;true;CXX;zdmver;Zaandam, Vermiljoenweg;Zaandam;;;
1;true;CXX;zdmvin;Zaandam, Vinkenstraat;Zaandam;;;
1;true;CXX;zdmvob;Zaandam, Voorsterbeek;Zaandam;;;
1;true;CXX;zdmvvg;Zaandam, Vincent van Goghweg;Zaandam;;;
1;true;CXX;zdmvvl;Zaandam, Veldvliegerweg;Zaandam;;;
1;true;CXX;zdmvyf;Zaandam, Vijfhoek;Zaandam;;;
1;true;CXX;zdmwck;Zaandam, IJssel;Zaandam;;;
1;true;CXX;zdmwhk;Zaandam, Willem Hooftkade;Zaandam;;;
1;true;CXX;zdmwtw;Zaandam, De Weer/Twiskeweg;Zaandam;;;
1;true;CXX;zdmwwa;Zaandam, De Westerwatering;Zaandam;;;
1;true;CXX;zdmwwt;Zaandam, Westerwateringtunnel;Zaandam;;;
1;true;CXX;zdmzon;Zaandam, Zonnedauwhoek;Zaandam;;;
1;true;CXX;zdmzui;Zaandam, Zuidervaart;Zaandam;;;
1;true;CXX;zeecen;Zeewolde, Centrum;Zeewolde;;;
1;true;CXX;zeeeem;Zeewolde, De Eemhof;Zeewolde;;;
1;true;CXX;zeeeik;Zeewolde, RCN-Eikenlaan;Zeewolde;;;
1;true;CXX;zeeflk;Zeewolde, Fluitekruid;Zeewolde;;;
1;true;CXX;zeegil;Zeewolde, Gildenveld;Zeewolde;;;
1;true;CXX;zeegwg;Zeewolde, Gruttoweg;Zeewolde;;;
1;true;CXX;zeehor;Zeewolde, Horsterweg;Zeewolde;;;
1;true;CXX;zeeind;Zeewolde, Industrieweg;Zeewolde;;;
1;true;CXX;zeekas;Zeewolde, Kastanjelaan;Zeewolde;;;
1;true;CXX;zeekhb;Zeewolde, Klein Hoefblad;Zeewolde;;;
1;true;CXX;zeekml;Zeewolde, Kwartiermakerslaan;Zeewolde;;;
1;true;CXX;zeelan;Zeewolde, Langezand;Zeewolde;;;
1;true;CXX;zeemas;Zeewolde, Mast;Zeewolde;;;
1;true;CXX;zeenaa;Zeewolde, Naarderweg;Zeewolde;;;
1;true;CXX;zeenij;Zeewolde, Nijkerkersluis;Zeewolde;;;
1;true;CXX;zeeove;Zeewolde, Overloop;Zeewolde;;;
1;true;CXX;zeercn;Zeewolde, RCN-Dasselaarweg;Zeewolde;;;
1;true;CXX;zeesli;Zeewolde, Slingerpad;Zeewolde;;;
1;true;CXX;zeetre;Zeewolde, Trekkersveld;Zeewolde;;;
1;true;CXX;zeever;Zeewolde, de Verbeelding;Zeewolde;;;
1;true;CXX;zeewie;Zeewolde, Flevo-Nat/Wielseweg;Zeewolde;;;
1;true;CXX;zeilph;Deurne, Blasiusstraat;Deurne;;;
1;true;CXX;ziebu;Zierikzee, Busstation;Zierikzee;;;
1;true;CXX;ziegem;Zierikzee, Gemeentehuis;Zierikzee;;;
1;true;CXX;ziegre;Zierikzee, Grevelingenstraat;Zierikzee;;;
1;true;CXX;ziehar;Zierikzee, Haringvlietstraat;Zierikzee;;;
1;true;CXX;ziesa;Zierikzee, Sas;Zierikzee;;;
1;true;CXX;ziesch;Zierikzee, Scheldestraat;Zierikzee;;;
1;true;CXX;zieval;Zierikzee, De Val;Zierikzee;;;
1;true;CXX;ziewie;Zierikzee, de Wieken (Centrum);Zierikzee;;;
1;true;CXX;ziezkh;Zierikzee, Ziekenhuis;Zierikzee;;;
1;true;CXX;zldthw;Zeeland, Tweehekkenweg;Zeeland;;;
1;true;CXX;zltbar;Heetveld, Barsbeek;Heetveld;;;
1;true;CXX;zltdno;Zwartsluis, De Noorde;Zwartsluis;;;
1;true;CXX;zobhal;Zuidoostbeemster, Halfweg;Zuidoostbeemster;;;
1;true;CXX;zobkbf;Zuidoostbeemster, Kleine Bijenkorf;Zuidoostbeemster;;;
1;true;CXX;zobwsn;Zuidoostbeemster, W. Sluislaan;Zuidoostbeemster;;;
1;true;CXX;zobzui;Zuidoostbeemster, Zuiderweg;Zuidoostbeemster;;;
1;true;CXX;zondrp;Zonnemaire, Dorp;Zonnemaire;;;
1;true;CXX;zonkru;Zonnemaire, Kruisweg;Zonnemaire;;;
1;true;CXX;zoukus;Zoutelande, Het Kustlicht;Zoutelande;;;
1;true;CXX;zoulan;Zoutelande, Langendam;Zoutelande;;;
1;true;CXX;zounie;Zoutelande, Nieuwstraat;Zoutelande;;;
1;true;CXX;zslbej;Zwartsluis, Bejaardencentrum;Zwartsluis;;;
1;true;CXX;zslbus;Zwartsluis, Busstation;Zwartsluis;;;
1;true;CXX;zslkal;Zwartsluis, Zomerdijk;Zwartsluis;;;
1;true;CXX;zslvel;De Velde, De Velde;De Velde;;;
1;true;CXX;zslwro;Zwartsluis, Westeinde - Rotonde;Zwartsluis;;;
1;true;CXX;zswamg;Zuid-Scharwoude, Amelsgroet;Zuid-Scharwoude;;;
1;true;CXX;zswbmg;Zuid-Scharwoude, Boomgaard;Zuid-Scharwoude;;;
1;true;CXX;zswklo;Noord-Scharwoude, Kloosterstraat;Noord-Scharwoude;;;
1;true;CXX;zswkra;Zuid-Scharwoude, Melkpad;Zuid-Scharwoude;;;
1;true;CXX;ztnhoo;Zetten, Hoofdstraat;Zetten;;;
1;true;CXX;ztnlbr;Zetten, Lingebrug;Zetten;;;
1;true;CXX;ztnns;Zetten, Station Zetten Andelst;Zetten;;;
1;true;CXX;zudkrk;Zuiddorpe, Kerk;Zuiddorpe;;;
1;true;CXX;zuzmar;Zuidzande, Markt;Zuidzande;;;
1;true;CXX;zuzpot;Zuidzande, Potjes;Zuidzande;;;
1;true;CXX;zvnbml;Zevenaar, Buitenmolen;Zevenaar;;;
1;true;CXX;zvnbus;Zevenaar, Station Zevenaar;Zevenaar;;;
1;true;CXX;zvnodw;Zevenaar, Oude Doesburgseweg;Zevenaar;;;
1;true;CXX;zvnoln;Zevenaar, Oranjelaan;Zevenaar;;;
1;true;CXX;zvnros;Zevenaar, Rosorum;Zevenaar;;;
1;true;CXX;zvnspc;Zevenaar, Sportcentrum;Zevenaar;;;
1;true;CXX;zvnzie;Zevenaar, Ziekenhuis;Zevenaar;;;
1;true;CXX;zvnzwb;Zevenaar, Zwembad;Zevenaar;;;
1;true;CXX;zvtbus;Zandvoort, Centrum;Zandvoort;;;
1;true;CXX;zvtcrt;Zandvoort, Circuit;Zandvoort;;;
1;true;CXX;zvthls;Zandvoort, Helios;Zandvoort;;;
1;true;CXX;zvtkee;Zandvoort, Keesomstraat;Zandvoort;;;
1;true;CXX;zvtkps;Zandvoort, Koper-Passerel/Station;Zandvoort;;;
1;true;CXX;zvtlin;Zandvoort, Linnaeusstraat;Zandvoort;;;
1;true;CXX;zvtns;Zandvoort, Station;Zandvoort;;;
1;true;CXX;zvtwnu;Zandvoort, Waterleiding/Nw. Unicum;Zandvoort;;;
1;true;CXX;zwacrt;Zwaag, De Corantijn;Zwaag;;;
1;true;CXX;zwadgr;Zwaag, Dijkgraaf;Zwaag;;;
1;true;CXX;zwadie;Zwaagdijk, Van Diepen;Zwaagdijk;;;
1;true;CXX;zwadop;Zwaag, De Opgang;Zwaag;;;
1;true;CXX;zwadwv;Zwaag, Pastoor Nuijenstraat;Zwaag;;;
1;true;CXX;zwahoe;Zwaag, Hoefijzer;Zwaag;;;
1;true;CXX;zwakel;Zwaag, De Kromme Elleboog;Zwaag;;;
1;true;CXX;zwalak;Zwaag, Lange Akker;Zwaag;;;
1;true;CXX;zwamrw;Zwaag, Waarschap;Zwaag;;;
1;true;CXX;zwaoos;Zwaag, Oostergouw;Zwaag;;;
1;true;CXX;zwapos;Zwaag, Krijterslaan;Zwaag;;;
1;true;CXX;zwargv;Zwaag, Gevangenis;Zwaag;;;
1;true;CXX;zwaris;Zwaag, Risdam;Zwaag;;;
1;true;CXX;zwaspp;Zwaag, Sportpark;Zwaag;;;
1;true;CXX;zwaujp;Zwaag, Unjerpad;Zwaag;;;
1;true;CXX;zwbban;Zwanenburg, Banne;Zwanenburg;;;
1;true;CXX;zwbkin;Zwanenburg, Kinheim;Zwanenburg;;;
1;true;CXX;zwbsee;Zwanenburg, Seevank;Zwanenburg;;;
1;true;CXX;zwbwil;Zwanenburg, Wilgenlaan;Zwanenburg;;;
1;true;CXX;zwddeu;Nibbixwoud, van der Deureweg;Nibbixwoud;;;
1;true;CXX;zwdrzd;Zwaagdijk, Rijweg/Zwaagdijk;Zwaagdijk;;;
1;true;CXX;zwdtow;Zwaagdijk, Tolweg;Zwaagdijk;;;
1;true;CXX;zwdwfo;Zwaagdijk, WFO/ABC;Zwaagdijk;;;
1;true;CXX;zwhbgp;Zwaanshoek, Begraafplaats;Zwaanshoek;;;
1;true;CXX;zwhhan;Zwaanshoek, Hanepoel;Zwaanshoek;;;
1;true;CXX;zwhsup;Zwaanshoek, Goudriaanstraat;Zwaanshoek;;;
1;true;CXX;zwladd;Zwolle, Assendorperdijk;Zwolle;;;
1;true;CXX;zwlber;Zwolle, Bergkloosterweg;Zwolle;;;
1;true;CXX;zwlbrc;Zwolle, Breecamp;Zwolle;;;
1;true;CXX;zwlbus;Zwolle, Busstation;Zwolle;;;
1;true;CXX;zwlbvo;Zwolle, Blaloweg;Zwolle;;;
1;true;CXX;zwlcam;Zwolle, Campus;Zwolle;;;
1;true;CXX;zwlewk;Zwolle, Emmawijk;Zwolle;;;
1;true;CXX;zwlher;Zwolle, Herenweg;Zwolle;;;
1;true;CXX;zwlhev;Zwolle, Dr. Hengeveldweg;Zwolle;;;
1;true;CXX;zwlisa;Zwolle, Isala hoofdingang;Zwolle;;;
1;true;CXX;zwlkat;Zwolle, Katerdijk;Zwolle;;;
1;true;CXX;zwlkwp;Zwolle, Katwolderplein/Centrum;Zwolle;;;
1;true;CXX;zwlnhw;Zwolle, Hasselterweg;Zwolle;;;
1;true;CXX;zwlrie;Zwolle, Rieteweg;Zwolle;;;
1;true;CXX;zwlstd;Zwolle, Stadion;Zwolle;;;
1;true;CXX;zwlvec;Zwolle, Vechtbrug;Zwolle;;;
1;true;CXX;zwlvro;Zwolle, Vrolijkheid;Zwolle;;;
1;true;CXX;zypkei;Zijpe, Keinsmerbrug;Zijpe;;;
1;true;CXX;zypwfd;Zijpe, Westfriesedijk;Zijpe;;;
1;true;CXX;zywhar;Zijdewind, Hartweg;Zijdewind;;;
