Version;Implicit;DataOwnerCode;DestCode;DestNameFull;DestNameMain;DestNameDetail;RelevantDestNameDetail;DestNameMain21;DestNameDetail21;DestNameMain19;DestNameDetail19;DestNameMain16;DestNameDetail16;DestIcon;DestColor
1;true;CXX;M20001345;Amsterdam Station Gaasperplas;Amsterdam;Station Gaasperp;false;Amsterdam;Station Gaasperp;Amsterdam;Station Gaasperp;Amsterdam;Station Gaasperp;;
1;true;CXX;M20001403;Haarlem Station;Haarlem;Station;false;Haarlem;Station;Haarlem;Station;Haarlem;Station;;
1;true;CXX;M20001420;Ouderkerk a/d Am ;Ouderkerk a/d Am;;false;Ouderkerk a/d Am;;Ouderkerk a/d Am;;Ouderkerk a/d Am;;;
1;true;CXX;M20001429;Schiphol Airport;Schiphol;Airport;false;Schiphol;Airport;Schiphol;Airport;Schiphol;Airport;;
1;true;CXX;M20003161;IJmuiden Zeewijk;IJmuiden;Zeewijk;false;IJmuiden;Zeewijk;IJmuiden;Zeewijk;IJmuiden;Zeewijk;;
1;true;CXX;M20014341;Bijlmer ArenA Amsterdam;Bijlmer ArenA;Amsterdam;false;Bijlmer ArenA;Amsterdam;Bijlmer ArenA;Amsterdam;Bijlmer ArenA;Amsterdam;;
1;true;CXX;M20018402;Haarlem Station;Haarlem;Station;false;Haarlem;Station;Haarlem;Station;Haarlem;Station;;
1;true;CXX;M20027763;Haarlem Parklaan/Station;Haarlem;Parklaan/Station;false;Haarlem;Parklaan/Station;Haarlem;Parklaan/Station;Haarlem;Parklaan/Station;;
1;true;CXX;M24201266;Amstelveen Busstation;Amstelveen;Busstation;false;Amstelveen;Busstation;Amstelveen;Busstation;Amstelveen;Busstation;;
1;true;CXX;M24201357;Station Zuid Amsterdam;Station Zuid;Amsterdam;false;Station Zuid;Amsterdam;Station Zuid;Amsterdam;Station Zuid;Amsterdam;;
1;true;CXX;M24201433;Uithoorn Busstation;Uithoorn;Busstation;false;Uithoorn;Busstation;Uithoorn;Busstation;Uithoorn;Busstation;;
1;true;CXX;M24201437;Wilnis ;Wilnis;;false;Wilnis;;Wilnis;;Wilnis;;;
1;true;CXX;M242437662;Mijdrecht via VU - Amstelveen;Mijdrecht;via VU - Amstelv;true;Mijdrecht;via VU - Amstelv;Mijdrecht;via VU - Amstelv;Mijdrecht;via VU - Amstelv;;
1;true;CXX;M24243766;Mijdrecht Centrum;Mijdrecht;Centrum;false;Mijdrecht;Centrum;Mijdrecht;Centrum;Mijdrecht;Centrum;;
1;true;CXX;M24401357;Amsterdam Station Zuid;Amsterdam;Station Zuid;false;Amsterdam;Station Zuid;Amsterdam;Station Zuid;Amsterdam;Station Zuid;;
1;true;CXX;M24403120;Haarlem-Noord Delftplein;Haarlem-Noord;Delftplein;false;Haarlem-Noord;Delftplein;Haarlem-Noord;Delftplein;Haarlem-Noord;Delftplein;;
1;true;CXX;M25501403;Haarlem Station Station;Haarlem Station;Station;false;Haarlem Station;Station;Haarlem Station;Station;Haarlem Station;Station;;
1;true;CXX;M25514341;Bijlmer ArenA Amsterdam;Bijlmer ArenA;Amsterdam;false;Bijlmer ArenA;Amsterdam;Bijlmer ArenA;Amsterdam;Bijlmer ArenA;Amsterdam;;
1;true;CXX;M27100438;Amsterdam Marnixstraat;Amsterdam;Marnixstraat;false;Amsterdam;Marnixstraat;Amsterdam;Marnixstraat;Amsterdam;Marnixstraat;;
1;true;CXX;M27101341;Amsterdam CS ;Amsterdam CS;;false;Amsterdam CS;;Amsterdam CS;;Amsterdam CS;;;
1;true;CXX;M27101345;Amsterdam Station Gaasperplas;Amsterdam;Station Gaasperp;false;Amsterdam;Station Gaasperp;Amsterdam;Station Gaasperp;Amsterdam;Station Gaasperp;;
1;true;CXX;M27101360;Aalsmeer Hortensiaplein;Aalsmeer;Hortensiaplein;false;Aalsmeer;Hortensiaplein;Aalsmeer;Hortensiaplein;Aalsmeer;Hortensiaplein;;
1;true;CXX;M27101408;Kudelstaart ;Kudelstaart;;false;Kudelstaart;;Kudelstaart;;Kudelstaart;;;
1;true;CXX;M27124965;Aalsmeer FloraHolland;Aalsmeer;FloraHolland;false;Aalsmeer;FloraHolland;Aalsmeer;FloraHolland;Aalsmeer;FloraHolland;;
1;true;CXX;M27138244;Centrum Amsterdam;Centrum;Amsterdam;false;Centrum;Amsterdam;Centrum;Amsterdam;Centrum;Amsterdam;;
1;true;CXX;M27401266;Amstelveen Busstation;Amstelveen;Busstation;false;Amstelveen;Busstation;Amstelveen;Busstation;Amstelveen;Busstation;;
1;true;CXX;M27401341;Amsterdam CS ;Amsterdam CS;;false;Amsterdam CS;;Amsterdam CS;;Amsterdam CS;;;
1;true;CXX;M27401357;Amsterdam Station Zuid;Amsterdam;Station Zuid;false;Amsterdam;Station Zuid;Amsterdam;Station Zuid;Amsterdam;Station Zuid;;
1;true;CXX;M27401432;Uithoorn Amstelplein;Uithoorn;Amstelplein;false;Uithoorn;Amstelplein;Uithoorn;Amstelplein;Uithoorn;Amstelplein;;
1;true;CXX;M27401437;Wilnis ;Wilnis;;false;Wilnis;;Wilnis;;Wilnis;;;
1;true;CXX;M27438244;Amsterdam Elandsgracht;Amsterdam;Elandsgracht;false;Amsterdam;Elandsgracht;Amsterdam;Elandsgracht;Amsterdam;Elandsgracht;;
1;true;CXX;M28701429;Schiphol Airport;Schiphol;Airport;false;Schiphol;Airport;Schiphol;Airport;Schiphol;Airport;;
1;true;CXX;M28715302;Schiphol-Rijk Koolhovenlaan;Schiphol-Rijk;Koolhovenlaan;false;Schiphol-Rijk;Koolhovenlaan;Schiphol-Rijk;Koolhovenlaan;Schiphol-Rijk;Koolhovenlaan;;
1;true;CXX;M28726363;Schiphol Oost Schiphol Rijk;Schiphol Oost;Schiphol Rijk;false;Schiphol Oost;Schiphol Rijk;Schiphol Oost;Schiphol Rijk;Schiphol Oost;Schiphol Rijk;;
1;true;CXX;M28734320;Schiphol-Rijk Douglassingel;Schiphol-Rijk;Douglassingel;false;Schiphol-Rijk;Douglassingel;Schiphol-Rijk;Douglassingel;Schiphol-Rijk;Douglassingel;;
1;true;CXX;M30001266;Amstelveen Busstation;Amstelveen;Busstation;false;Amstelveen;Busstation;Amstelveen;Busstation;Amstelveen;Busstation;;
1;true;CXX;M30001345;Amsterdam-ZO Gaasperplasst.;Amsterdam-ZO;Gaasperplasst.;false;Amsterdam-ZO;Gaasperplasst.;Amsterdam-ZO;Gaasperplasst.;Amsterdam-ZO;Gaasperplasst.;;
1;true;CXX;M30001393;Hoofddorp Station;Hoofddorp;Station;false;Hoofddorp;Station;Hoofddorp;Station;Hoofddorp;Station;;
1;true;CXX;M30001396;Hoofddorp Spaarne Gasthuis;Hoofddorp;Spaarne Gasthuis;false;Hoofddorp;Spaarne Gasthuis;Hoofddorp;Spaarne Gasthuis;Hoofddorp;Spaarne Gasthuis;;
1;true;CXX;M300014032;Haarlem Station via Airport;Haarlem Station;via Airport;true;Haarlem Station;via Airport;Haarlem Station;via Airport;Haarlem Station;via Airport;;
1;true;CXX;M30001403;Haarlem Station Station;Haarlem Station;Station;false;Haarlem Station;Station;Haarlem Station;Station;Haarlem Station;Station;;
1;true;CXX;M30001406;Haarlem Wkc. Schalkwijk;Haarlem;Wkc. Schalkwijk;false;Haarlem;Wkc. Schalkwijk;Haarlem;Wkc. Schalkwijk;Haarlem;Wkc. Schalkwijk;;
1;true;CXX;M30001420;Ouderkerk a/d Am ;Ouderkerk a/d Am;;false;Ouderkerk a/d Am;;Ouderkerk a/d Am;;Ouderkerk a/d Am;;;
1;true;CXX;M30001428;Schiphol Noord ;Schiphol Noord;;false;Schiphol Noord;;Schiphol Noord;;Schiphol Noord;;;
1;true;CXX;M30001429;Schiphol Airport;Schiphol;Airport;false;Schiphol;Airport;Schiphol;Airport;Schiphol;Airport;;
1;true;CXX;M30006987;Hoofddorp Expo Haarlemmermeer;Hoofddorp;Expo Haarlemmerm;false;Hoofddorp;Expo Haarlemmerm;Hoofddorp;Expo Haarlemmerm;Hoofddorp;Expo Haarlemmerm;;
1;true;CXX;M300143411;Bijlmer ArenA via Airport;Bijlmer ArenA;via Airport;true;Bijlmer ArenA;via Airport;Bijlmer ArenA;via Airport;Bijlmer ArenA;via Airport;;
1;true;CXX;M30014341;Bijlmer ArenA Amsterdam;Bijlmer ArenA;Amsterdam;false;Bijlmer ArenA;Amsterdam;Bijlmer ArenA;Amsterdam;Bijlmer ArenA;Amsterdam;;
1;true;CXX;M30027763;Haarlem Parklaan/Station;Haarlem;Parklaan/Station;false;Haarlem;Parklaan/Station;Haarlem;Parklaan/Station;Haarlem;Parklaan/Station;;
1;true;CXX;M300343881;Knooppunt Noord via Airport;Knooppunt Noord;via Airport;true;Knooppunt Noord;via Airport;Knooppunt Noord;via Airport;Knooppunt Noord;via Airport;;
1;true;CXX;M30034388;Knooppunt Noord Schiphol;Knooppunt Noord;Schiphol;false;Knooppunt Noord;Schiphol;Knooppunt Noord;Schiphol;Knooppunt Noord;Schiphol;;
1;true;CXX;M34001393;Hoofddorp Statio Station;Hoofddorp Statio;Station;false;Hoofddorp Statio;Station;Hoofddorp Statio;Station;Hoofddorp Statio;Station;;
1;true;CXX;M34001403;Haarlem Station Station;Haarlem Station;Station;false;Haarlem Station;Station;Haarlem Station;Station;Haarlem Station;Station;;
1;true;CXX;M34001433;Uithoorn Busst. Busstation;Uithoorn Busst.;Busstation;false;Uithoorn Busst.;Busstation;Uithoorn Busst.;Busstation;Uithoorn Busst.;Busstation;;
1;true;CXX;M34043766;Mijdrecht Centr. Centrum;Mijdrecht Centr.;Centrum;false;Mijdrecht Centr.;Centrum;Mijdrecht Centr.;Centrum;Mijdrecht Centr.;Centrum;;
1;true;CXX;M34101357;Station Zuid Amsterdam;Station Zuid;Amsterdam;false;Station Zuid;Amsterdam;Station Zuid;Amsterdam;Station Zuid;Amsterdam;;
1;true;CXX;M34101385;Hoofddorp Beukenhorst;Hoofddorp;Beukenhorst;false;Hoofddorp;Beukenhorst;Hoofddorp;Beukenhorst;Hoofddorp;Beukenhorst;;
1;true;CXX;M34101393;Hoofddorp Station;Hoofddorp;Station;false;Hoofddorp;Station;Hoofddorp;Station;Hoofddorp;Station;;
1;true;CXX;M34101396;Spaarne Gasthuis Hoofddorp;Spaarne Gasthuis;Hoofddorp;false;Spaarne Gasthuis;Hoofddorp;Spaarne Gasthuis;Hoofddorp;Spaarne Gasthuis;Hoofddorp;;
1;true;CXX;M34101429;Schiphol Airport;Schiphol;Airport;false;Schiphol;Airport;Schiphol;Airport;Schiphol;Airport;;
1;true;CXX;M34201429;Schiphol Airport;Schiphol;Airport;false;Schiphol;Airport;Schiphol;Airport;Schiphol;Airport;;
1;true;CXX;M34201430;Schiphol P30 ;Schiphol P30;;false;Schiphol P30;;Schiphol P30;;Schiphol P30;;;
1;true;CXX;M34201433;Uithoorn Busst. Busstation;Uithoorn Busst.;Busstation;false;Uithoorn Busst.;Busstation;Uithoorn Busst.;Busstation;Uithoorn Busst.;Busstation;;
1;true;CXX;M342343882;Knooppunt Noord via Airport;Knooppunt Noord;via Airport;true;Knooppunt Noord;via Airport;Knooppunt Noord;via Airport;Knooppunt Noord;via Airport;;
1;true;CXX;M34234388;Knooppunt Noord Schiphol;Knooppunt Noord;Schiphol;false;Knooppunt Noord;Schiphol;Knooppunt Noord;Schiphol;Knooppunt Noord;Schiphol;;
1;true;CXX;M34244385;Schiphol Skyport;Schiphol;Skyport;false;Schiphol;Skyport;Schiphol;Skyport;Schiphol;Skyport;;
1;true;CXX;M34601357;Amsterdam Station Zuid;Amsterdam;Station Zuid;false;Amsterdam;Station Zuid;Amsterdam;Station Zuid;Amsterdam;Station Zuid;;
1;true;CXX;M34601403;Haarlem Station  Station;Haarlem Station ;Station;false;Haarlem Station ;Station;Haarlem Station ;Station;Haarlem Station ;Station;;
1;true;CXX;M34701266;Amstelveen Busstation;Amstelveen;Busstation;false;Amstelveen;Busstation;Amstelveen;Busstation;Amstelveen;Busstation;;
1;true;CXX;M34701341;Elandsgracht Amsterdam;Elandsgracht;Amsterdam;false;Elandsgracht;Amsterdam;Elandsgracht;Amsterdam;Elandsgracht;Amsterdam;;
1;true;CXX;M34701347;Amsterdam Haarlemmermeerstation;Amsterdam;Haarlemmermeerst;false;Amsterdam;Haarlemmermeerst;Amsterdam;Haarlemmermeerst;Amsterdam;Haarlemmermeerst;;
1;true;CXX;M347014332;Uithoorn via Amstelveen;Uithoorn;via Amstelveen;true;Uithoorn;via Amstelveen;Uithoorn;via Amstelveen;Uithoorn;via Amstelveen;;
1;true;CXX;M34701433;Uithoorn Busst.;Uithoorn;Busst.;false;Uithoorn;Busst.;Uithoorn;Busst.;Uithoorn;Busst.;;
1;true;CXX;M34731562;Elandsgracht Amsterdam;Elandsgracht;Amsterdam;false;Elandsgracht;Amsterdam;Elandsgracht;Amsterdam;Elandsgracht;Amsterdam;;
1;true;CXX;M34733564;Amsterdam Leidseplein;Amsterdam;Leidseplein;false;Amsterdam;Leidseplein;Amsterdam;Leidseplein;Amsterdam;Leidseplein;;
1;true;CXX;M34738244;Elandsgracht Amsterdam;Elandsgracht;Amsterdam;false;Elandsgracht;Amsterdam;Elandsgracht;Amsterdam;Elandsgracht;Amsterdam;;
1;true;CXX;M34743349;Amstelveen Sportlaan;Amstelveen;Sportlaan;false;Amstelveen;Sportlaan;Amstelveen;Sportlaan;Amstelveen;Sportlaan;;
1;true;CXX;M34801266;Amstelveen Busstation;Amstelveen;Busstation;false;Amstelveen;Busstation;Amstelveen;Busstation;Amstelveen;Busstation;;
1;true;CXX;M34801357;Station Zuid Amsterdam;Station Zuid;Amsterdam;false;Station Zuid;Amsterdam;Station Zuid;Amsterdam;Station Zuid;Amsterdam;;
1;true;CXX;M348014332;Uithoorn via VU/Amstelv.;Uithoorn;via VU/Amstelv.;true;Uithoorn;via VU/Amstelv.;Uithoorn;via VU/Amstelv.;Uithoorn;via VU/Amstelv.;;
1;true;CXX;M34801433;Uithoorn Busst.;Uithoorn;Busst.;false;Uithoorn;Busst.;Uithoorn;Busst.;Uithoorn;Busst.;;
1;true;CXX;M35601266;Amstelveen Busstation;Amstelveen;Busstation;false;Amstelveen;Busstation;Amstelveen;Busstation;Amstelveen;Busstation;;
1;true;CXX;M35601403;Haarlem Station Station;Haarlem Station;Station;false;Haarlem Station;Station;Haarlem Station;Station;Haarlem Station;Station;;
1;true;CXX;M35612401;Haarlem Schipholweg/Europaweg;Haarlem;Schipholweg/Euro;false;Haarlem;Schipholweg/Euro;Haarlem;Schipholweg/Euro;Haarlem;Schipholweg/Euro;;
1;true;CXX;M35614341;Bijlmer ArenA Amsterdam;Bijlmer ArenA;Amsterdam;false;Bijlmer ArenA;Amsterdam;Bijlmer ArenA;Amsterdam;Bijlmer ArenA;Amsterdam;;
1;true;CXX;M35634384;Badhoevedorp Oost;Badhoevedorp;Oost;false;Badhoevedorp;Oost;Badhoevedorp;Oost;Badhoevedorp;Oost;;
1;true;CXX;M35634388;Knooppunt Noord Schiphol;Knooppunt Noord;Schiphol;false;Knooppunt Noord;Schiphol;Knooppunt Noord;Schiphol;Knooppunt Noord;Schiphol;;
1;true;CXX;M357012661;Amstelveen via Amstelveen;Amstelveen;via Amstelveen;true;Amstelveen;via Amstelveen;Amstelveen;via Amstelveen;Amstelveen;via Amstelveen;;
1;true;CXX;M357012662;Amstelveen via Amstelveen;Amstelveen;via Amstelveen;true;Amstelveen;via Amstelveen;Amstelveen;via Amstelveen;Amstelveen;via Amstelveen;;
1;true;CXX;M35701266;Amstelveen Busstation;Amstelveen;Busstation;false;Amstelveen;Busstation;Amstelveen;Busstation;Amstelveen;Busstation;;
1;true;CXX;M35701341;Elandsgracht Amsterdam;Elandsgracht;Amsterdam;false;Elandsgracht;Amsterdam;Elandsgracht;Amsterdam;Elandsgracht;Amsterdam;;
1;true;CXX;M35701347;Amsterdam Haarlemmermeerstation;Amsterdam;Haarlemmermeerst;false;Amsterdam;Haarlemmermeerst;Amsterdam;Haarlemmermeerst;Amsterdam;Haarlemmermeerst;;
1;true;CXX;M357013602;Aalsmeer via Amstelveen;Aalsmeer;via Amstelveen;true;Aalsmeer;via Amstelveen;Aalsmeer;via Amstelveen;Aalsmeer;via Amstelveen;;
1;true;CXX;M35701360;Aalsmeer Hortensiaplein;Aalsmeer;Hortensiaplein;false;Aalsmeer;Hortensiaplein;Aalsmeer;Hortensiaplein;Aalsmeer;Hortensiaplein;;
1;true;CXX;M35701408;Kudelstaart Bilderdammerweg;Kudelstaart;Bilderdammerweg;false;Kudelstaart;Bilderdammerweg;Kudelstaart;Bilderdammerweg;Kudelstaart;Bilderdammerweg;;
1;true;CXX;M35731562;Elandsgracht Amsterdam;Elandsgracht;Amsterdam;false;Elandsgracht;Amsterdam;Elandsgracht;Amsterdam;Elandsgracht;Amsterdam;;
1;true;CXX;M357382441;Elandsgracht via Amstelveen;Elandsgracht;via Amstelveen;true;Elandsgracht;via Amstelveen;Elandsgracht;via Amstelveen;Elandsgracht;via Amstelveen;;
1;true;CXX;M35738244;Elandsgracht Amsterdam;Elandsgracht;Amsterdam;false;Elandsgracht;Amsterdam;Elandsgracht;Amsterdam;Elandsgracht;Amsterdam;;
1;true;CXX;M35743349;Amstelveen Sportlaan;Amstelveen;Sportlaan;false;Amstelveen;Sportlaan;Amstelveen;Sportlaan;Amstelveen;Sportlaan;;
1;true;CXX;M35743351;Amstelveen Weldam;Amstelveen;Weldam;false;Amstelveen;Weldam;Amstelveen;Weldam;Amstelveen;Weldam;;
1;true;CXX;M358012662;Amstelveen via VU/Amstelv.;Amstelveen;via VU/Amstelv.;true;Amstelveen;via VU/Amstelv.;Amstelveen;via VU/Amstelv.;Amstelveen;via VU/Amstelv.;;
1;true;CXX;M35801266;Amstelveen Busstation;Amstelveen;Busstation;false;Amstelveen;Busstation;Amstelveen;Busstation;Amstelveen;Busstation;;
1;true;CXX;M35801357;Station Zuid Amsterdam;Station Zuid;Amsterdam;false;Station Zuid;Amsterdam;Station Zuid;Amsterdam;Station Zuid;Amsterdam;;
1;true;CXX;M35801360;Aalsmeer Hortensiaplein;Aalsmeer;Hortensiaplein;false;Aalsmeer;Hortensiaplein;Aalsmeer;Hortensiaplein;Aalsmeer;Hortensiaplein;;
1;true;CXX;M358014082;Kudelstaart via VU/Amstelv.;Kudelstaart;via VU/Amstelv.;true;Kudelstaart;via VU/Amstelv.;Kudelstaart;via VU/Amstelv.;Kudelstaart;via VU/Amstelv.;;
1;true;CXX;M35801408;Kudelstaart Bilderdammerweg;Kudelstaart;Bilderdammerweg;false;Kudelstaart;Bilderdammerweg;Kudelstaart;Bilderdammerweg;Kudelstaart;Bilderdammerweg;;
1;true;CXX;M358263162;Aalsmeer via VU/Amstelv.;Aalsmeer;via VU/Amstelv.;true;Aalsmeer;via VU/Amstelv.;Aalsmeer;via VU/Amstelv.;Aalsmeer;via VU/Amstelv.;;
1;true;CXX;M35826316;Aalsmeer Zwarteweg/Dreef;Aalsmeer;Zwarteweg/Dreef;false;Aalsmeer;Zwarteweg/Dreef;Aalsmeer;Zwarteweg/Dreef;Aalsmeer;Zwarteweg/Dreef;;
1;true;CXX;M35843351;Amstelveen Weldam;Amstelveen;Weldam;false;Amstelveen;Weldam;Amstelveen;Weldam;Amstelveen;Weldam;;
1;true;CXX;M39701429;Schiphol Airport;Schiphol;Airport;false;Schiphol;Airport;Schiphol;Airport;Schiphol;Airport;;
1;true;CXX;M39701931;Amsterdam Museumplein;Amsterdam;Museumplein;false;Amsterdam;Museumplein;Amsterdam;Museumplein;Amsterdam;Museumplein;;
1;true;CXX;M39726702;Nieuw-Vennep Getsewoud P+R;Nieuw-Vennep;Getsewoud P+R;false;Nieuw-Vennep;Getsewoud P+R;Nieuw-Vennep;Getsewoud P+R;Nieuw-Vennep;Getsewoud P+R;;
1;true;CXX;M39733564;Amsterdam Leidseplein;Amsterdam;Leidseplein;true;Amsterdam;Leidseplein;Amsterdam;Leidseplein;Amsterdam;Leidseplein;;
1;true;CXX;M397382441;Elandsgr. Busst. via Airport;Elandsgr. Busst.;via Airport;true;Elandsgr. Busst.;via Airport;Elandsgr. Busst.;via Airport;Elandsgr. Busst.;via Airport;;
1;true;CXX;M39738244;Elandsgr. Busst. Elandsgracht;Elandsgr. Busst.;Elandsgracht;false;Elandsgr. Busst.;Elandsgracht;Elandsgr. Busst.;Elandsgracht;Elandsgr. Busst.;Elandsgracht;;
1;true;CXX;M40101374;Bennebroek Anemonenplein;Bennebroek;Anemonenplein;false;Bennebroek;Anemonenplein;Bennebroek;Anemonenplein;Bennebroek;Anemonenplein;;
1;true;CXX;M40101393;Hoofddorp Station;Hoofddorp;Station;false;Hoofddorp;Station;Hoofddorp;Station;Hoofddorp;Station;;
1;true;CXX;M40101396;Hoofddorp Spaarne Gasthuis;Hoofddorp;Spaarne Gasthuis;false;Hoofddorp;Spaarne Gasthuis;Hoofddorp;Spaarne Gasthuis;Hoofddorp;Spaarne Gasthuis;;
1;true;CXX;M40101445;Zwaanshoek Hanepoel;Zwaanshoek;Hanepoel;false;Zwaanshoek;Hanepoel;Zwaanshoek;Hanepoel;Zwaanshoek;Hanepoel;;
1;true;CXX;M61201337;Abcoude Koningsvaren;Abcoude;Koningsvaren;false;Abcoude;Koningsvaren;Abcoude;Koningsvaren;Abcoude;Koningsvaren;;
1;true;CXX;M61201339;Amsterdam v.Boshuizenstr.;Amsterdam;v.Boshuizenstr.;false;Amsterdam;v.Boshuizenstr.;Amsterdam;v.Boshuizenstr.;Amsterdam;v.Boshuizenstr.;;
1;true;CXX;M61201349;Amstelveen Uilenstede;Amstelveen;Uilenstede;false;Amstelveen;Uilenstede;Amstelveen;Uilenstede;Amstelveen;Uilenstede;;
1;true;CXX;M61203742;Abcoude Viaduct A2;Abcoude;Viaduct A2;false;Abcoude;Viaduct A2;Abcoude;Viaduct A2;Abcoude;Viaduct A2;;
1;true;CXX;M61232329;Abcoude Zwembad;Abcoude;Zwembad;false;Abcoude;Zwembad;Abcoude;Zwembad;Abcoude;Zwembad;;
1;true;CXX;M64001393;Hoofddorp Stat. Station;Hoofddorp Stat.;Station;false;Hoofddorp Stat.;Station;Hoofddorp Stat.;Station;Hoofddorp Stat.;Station;;
1;true;CXX;M64034284;Kaj Munkweg Kaj Munkweg;Kaj Munkweg;Kaj Munkweg;false;Kaj Munkweg;Kaj Munkweg;Kaj Munkweg;Kaj Munkweg;Kaj Munkweg;Kaj Munkweg;;
1;true;CXX;M66301393;Hoofddorp Station;Hoofddorp;Station;false;Hoofddorp;Station;Hoofddorp;Station;Hoofddorp;Station;;
1;true;CXX;M66323355;Rijsenhout ;Rijsenhout;;false;Rijsenhout;;Rijsenhout;;Rijsenhout;;;
1;true;CXX;M94901266;Amstelveen Busstation;Amstelveen;Busstation;false;Amstelveen;Busstation;Amstelveen;Busstation;Amstelveen;Busstation;;
1;true;CXX;M94901433;Uithoorn Busstation;Uithoorn;Busstation;false;Uithoorn;Busstation;Uithoorn;Busstation;Uithoorn;Busstation;;
1;true;CXX;M96301393;Hoofddorp Station;Hoofddorp;Station;false;Hoofddorp;Station;Hoofddorp;Station;Hoofddorp;Station;;
1;true;CXX;M96323355;Rijsenhout Kleine Poellaan;Rijsenhout;Kleine Poellaan;false;Rijsenhout;Kleine Poellaan;Rijsenhout;Kleine Poellaan;Rijsenhout;Kleine Poellaan;;
1;true;CXX;M96401542;Nieuw-Vennep Station;Nieuw-Vennep;Station;false;Nieuw-Vennep;Station;Nieuw-Vennep;Station;Nieuw-Vennep;Station;;
1;true;CXX;M96429786;Buitenkaag Kaagpont;Buitenkaag;Kaagpont;false;Buitenkaag;Kaagpont;Buitenkaag;Kaagpont;Buitenkaag;Kaagpont;;
1;true;CXX;N00201403;Haarlem Station ;Haarlem Station;;false;Haarlem Station;;Haarlem Station;;Haarlem Station;;;
1;true;CXX;N00203118;Haarlem Byzantiumstraat;Haarlem;Byzantiumstraat;false;Haarlem;Byzantiumstraat;Haarlem;Byzantiumstraat;Haarlem;Byzantiumstraat;;
1;true;CXX;N00203119;Haarlem Centrum Verwulft;Haarlem Centrum;Verwulft;false;Haarlem Centrum;Verwulft;Haarlem Centrum;Verwulft;Haarlem Centrum;Verwulft;;
1;true;CXX;N002031201;Haarlem Noord via Station;Haarlem Noord;via Station;true;Haarlem Noord;via Station;Haarlem Noord;via Station;Haarlem Noord;via Station;;
1;true;CXX;N00203120;Haarlem Noord Spaarne Gasth.;Haarlem Noord;Spaarne Gasth.;false;Haarlem Noord;Spaarne Gasth.;Haarlem Noord;Spaarne Gasth.;Haarlem Noord;Spaarne Gasth.;;
1;true;CXX;N00203131;Haarlem Station Jansweg;Haarlem Station;Jansweg;false;Haarlem Station;Jansweg;Haarlem Station;Jansweg;Haarlem Station;Jansweg;;
1;true;CXX;N002031362;Spaarnwoude via Station;Spaarnwoude;via Station;true;Spaarnwoude;via Station;Spaarnwoude;via Station;Spaarnwoude;via Station;;
1;true;CXX;N00203136;Spaarnwoude Station;Spaarnwoude;Station;false;Spaarnwoude;Station;Spaarnwoude;Station;Spaarnwoude;Station;;
1;true;CXX;N00218402;Haarlem Station ;Haarlem Station;;false;Haarlem Station;;Haarlem Station;;Haarlem Station;;;
1;true;CXX;N00227762;Haarlem Kruisweg/Station;Haarlem;Kruisweg/Station;false;Haarlem;Kruisweg/Station;Haarlem;Kruisweg/Station;Haarlem;Kruisweg/Station;;
1;true;CXX;N00301399;Haarlem Europaweg;Haarlem;Europaweg;false;Haarlem;Europaweg;Haarlem;Europaweg;Haarlem;Europaweg;;
1;true;CXX;N00301403;Haarlem Station ;Haarlem Station;;false;Haarlem Station;;Haarlem Station;;Haarlem Station;;;
1;true;CXX;N00301475;Heemstede Aerdenhout St.;Heemstede;Aerdenhout St.;false;Heemstede;Aerdenhout St.;Heemstede;Aerdenhout St.;Heemstede;Aerdenhout St.;;
1;true;CXX;N00303118;Haarlem Byzantiumstraat;Haarlem;Byzantiumstraat;false;Haarlem;Byzantiumstraat;Haarlem;Byzantiumstraat;Haarlem;Byzantiumstraat;;
1;true;CXX;N003031201;Haarlem Noord via Station;Haarlem Noord;via Station;true;Haarlem Noord;via Station;Haarlem Noord;via Station;Haarlem Noord;via Station;;
1;true;CXX;N00303120;Haarlem Noord Spaarne Gasth.;Haarlem Noord;Spaarne Gasth.;false;Haarlem Noord;Spaarne Gasth.;Haarlem Noord;Spaarne Gasth.;Haarlem Noord;Spaarne Gasth.;;
1;true;CXX;N00303124;Haarlem Houtplein;Haarlem;Houtplein;false;Haarlem;Houtplein;Haarlem;Houtplein;Haarlem;Houtplein;;
1;true;CXX;N00303137;Haarlem Centrum Turfmarkt;Haarlem Centrum;Turfmarkt;false;Haarlem Centrum;Turfmarkt;Haarlem Centrum;Turfmarkt;Haarlem Centrum;Turfmarkt;;
1;true;CXX;N003031422;Schalkwijk via Delftplein;Schalkwijk;via Delftplein;true;Schalkwijk;via Delftplein;Schalkwijk;via Delftplein;Schalkwijk;via Delftplein;;
1;true;CXX;N00303142;Schalkwijk Centrum;Schalkwijk;Centrum;false;Schalkwijk;Centrum;Schalkwijk;Centrum;Schalkwijk;Centrum;;
1;true;CXX;N00303147;Heemstede de Glip;Heemstede;de Glip;false;Heemstede;de Glip;Heemstede;de Glip;Heemstede;de Glip;;
1;true;CXX;N003031551;Velserbroek via Station;Velserbroek;via Station;true;Velserbroek;via Station;Velserbroek;via Station;Velserbroek;via Station;;
1;true;CXX;N00303155;Velserbroek Centrum;Velserbroek;Centrum;false;Velserbroek;Centrum;Velserbroek;Centrum;Velserbroek;Centrum;;
1;true;CXX;N00303161;IJmuiden Zeewijk;IJmuiden;Zeewijk;false;IJmuiden;Zeewijk;IJmuiden;Zeewijk;IJmuiden;Zeewijk;;
